id,user_id,category,title,description,year,proof_type,proof_value,status,created_at
33122c2c-6348-49dc-96ea-50254951ba78,3d1fc270-44bb-4778-9240-32ed85670a22,movies,"Призёр конкурса стримеров кино","Завоевал второе место в конкурсе кинострим-комментаторов. Стрим собрал 800 одновременных зрителей.",2025,photo,"https://example.com/photos/cxtzso5f.jpg",verified,2025-12-13 07:31:38
b1216282-7445-4de4-b4af-6e01adfe7cb3,6eac0341-252c-46dc-9555-9b8d21bd106e,movies,"Победитель киноквиза среди университетов","Команда из 4 человек заняла первое место в межвузовском киноквизе.",2022,link,"https://example.com/proof/8dhwdrhw",verified,2026-03-09 11:34:56
24281349-276d-4cb8-9832-e989b1d7da0e,845896cb-5254-48d6-a168-3644fe7eeb4c,games,"Достиг Challenger в League of Legends","Достиг звания Challenger в сезоне 2024. Вошёл в топ-300 игроков сервера.",2025,photo,"https://example.com/photos/oiqvodvf.jpg",verified,2025-12-30 05:10:42
f084ce55-ce46-476f-9ec0-46acafd9df57,9f371917-c270-43c7-a426-195c07f2240e,games,"Победитель регионального турнира по CS2","Команда заняла первое место на региональном любительском турнире по Counter-Strike 2.",2023,photo,"https://example.com/photos/6ez1jecn.jpg",verified,2026-04-20 06:00:51
bf1d38a1-de4e-4482-9057-73fcd0c30051,25a736a7-a435-4138-bd1d-50f47492ee31,games,"Завершил все достижения в The Witcher 3","Получил все 78 достижений в The Witcher 3: Wild Hunt включая дополнения. 250+ часов в игре.",2024,none,NULL,verified,2026-03-29 17:16:12
755d5a48-9ef5-468b-8cfd-a5a719d2dc67,3d1fc270-44bb-4778-9240-32ed85670a22,games,"Участник финала RuHub Dota 2","Команда вышла в финал любительского турнира RuHub и заняла второе место из 128 команд.",2023,none,NULL,verified,2026-04-06 02:19:04
663bb4ec-ecb5-43ba-bbbd-549a4827fe56,bf7e68d1-6c92-47ee-abb9-b8c71150a7df,games,"Призёр турнира по Hearthstone","Занял третье место в онлайн-турнире по Hearthstone. Собрал уникальную комбо-колоду.",2025,none,NULL,verified,2026-03-18 05:39:00
1f6dba28-2e21-4be9-b48d-c9ceecdbe520,9f371917-c270-43c7-a426-195c07f2240e,games,"Достиг Mythic+ в World of Warcraft","Завершил ключ Mythic+20 и попал в топ-1000 игроков рейда в своём регионе.",2023,link,"https://example.com/proof/mq1glqfn",verified,2026-04-01 14:11:42
29b10459-34da-44b1-a3a5-ee8f6db022d3,0886fe23-3a95-4f92-bc63-fe30c282d010,games,"Победитель университетского турнира по FIFA","Выиграл университетский чемпионат по FIFA 25. Прошёл через 32 участника без единого поражения.",2025,none,NULL,verified,2026-02-26 08:55:12
7c02bde3-76c8-4278-a9ab-03ead191b768,db7e2101-b84a-4240-b5b4-f199cdc672d6,games,"Прошёл Elden Ring без смертей","Завершил полное прохождение Elden Ring без смертей (No Death Run). Запись опубликована на YouTube.",2023,none,NULL,verified,2026-04-07 03:44:59
d5a2400f-3e69-4839-8fa8-7c5891fb8613,b4eb03a1-f303-40f0-9099-c2b013035e46,games,"Призёр онлайн-чемпионата по Rocket League","Достиг ранга Grand Champion и занял второе место в региональном онлайн-чемпионате.",2024,link,"https://example.com/proof/aivlyayj",verified,2025-12-21 17:59:59
088ce6d5-d3f0-4648-ab69-39d5708b7314,a99a1319-a218-498b-8451-7fb3dc12ade1,games,"Создал мод для Skyrim с 50 000 загрузок","Разработал и опубликовал мод на Nexus Mods. За месяц набрал более 50 000 загрузок.",2024,photo,"https://example.com/photos/anq0pvzx.jpg",verified,2026-03-08 14:06:23
9ddd1632-e817-4559-be8d-22d1282363d3,1cea6d45-e946-4598-95e0-2af5eda225fa,games,"Победитель турнира по шахматам Chess.com","Выиграл открытый онлайн-турнир на Chess.com с рейтингом 2200+. 64 участника.",2024,photo,"https://example.com/photos/1tfwb699.jpg",verified,2026-01-08 05:55:40
9e45784f-ed5d-4a76-9811-a91c486a8e4e,c86b36d4-ceb2-43a5-87ed-94f9cf57aa47,games,"Достиг 100% в Hollow Knight","Выполнил 100% прохождение Hollow Knight включая все испытания пантеонов. 65 часов.",2024,none,NULL,verified,2026-02-27 12:09:38
32076a49-bf41-4c3a-8ee9-c4dfc1030479,11323a38-9782-472c-81d9-e55808938089,games,"Призёр турнира по Tekken 8","Занял второе место на городском оффлайн-турнире по Tekken 8 в категории новичок-любитель.",2025,none,NULL,verified,2026-01-19 10:26:22
1a549b8a-c203-4427-aff2-6f3c4615dc94,3d1fc270-44bb-4778-9240-32ed85670a22,games,"Участник финала по StarCraft II","Вышел в Мастер-лигу по StarCraft II и участвовал в сезонном финале региона.",2023,none,NULL,verified,2026-02-12 10:56:28
1a5b70f5-3ca4-4d4c-8efd-8ff3ae7a351f,a99a1319-a218-498b-8451-7fb3dc12ade1,games,"Победитель турнира по Valorant","Команда выиграла студенческий турнир по Valorant. Личный KDA в финале — 42/8/21.",2023,photo,"https://example.com/photos/f064dpe5.jpg",verified,2025-12-22 12:36:15
2ad3a818-f3d9-445e-9401-5219200c6743,6293d6e7-7d3e-4540-9f1d-794948f7dd5e,games,"Прошёл все боссы FromSoftware без урона","Победил всех сюжетных боссов в Dark Souls 3 без получения урона. Видеодоказательство опубликовано.",2025,photo,"https://example.com/photos/ggfgfro9.jpg",verified,2026-02-05 12:27:49
82731d9e-a3cb-46f4-a727-37d3f339fcb0,55a067ca-8de7-4731-ab91-9f79fc176598,games,"Призёр по Go (настольная игра)","Занял третье место на городском турнире по игре Го. Рейтинг по EGF — 2 кю.",2025,link,"https://example.com/proof/p5pthsyt",verified,2026-04-23 01:26:52
9407da61-4832-47d3-ba90-9098c6c66380,2ba15d70-07b8-4780-97b1-1c8106388278,games,"Создал карту для Team Fortress 2","Разработал и опубликовал карту cp_dustland для TF2. Принята в официальные тестовые сессии Valve.",2024,link,"https://example.com/proof/7zjnpslt",verified,2026-03-30 20:05:05
656fd1eb-bdec-4d6b-b29a-65b88b0ba7c3,2f4a3081-fcd4-43f5-9fc4-1576aedbd6c5,games,"Победитель конкурса игровых концептов","Концепт-документ для мобильной игры занял первое место на конкурсе в рамках геймдев-конференции.",2024,photo,"https://example.com/photos/6kv7h5jg.jpg",verified,2026-01-25 07:46:26
dd2df0ca-fa9b-4bd6-a4f3-13694423b41b,2f4a3081-fcd4-43f5-9fc4-1576aedbd6c5,games,"Участник World Cyber Games Russia","Прошёл региональный отбор на WCG Russia по дисциплине StarCraft II. Занял 8-е место.",2024,link,"https://example.com/proof/xs7862x5",verified,2026-03-29 22:53:06
55a1ba07-061f-43a6-abe0-4194f3c04463,2ba15d70-07b8-4780-97b1-1c8106388278,games,"Достиг Радиант в Valorant","Поднялся до ранга Радиант — топ-500 игроков региона. Сезонный win rate — 58%.",2025,none,NULL,verified,2026-01-16 19:32:01
0af87cb1-610a-4c9f-8f8a-8dfca4628958,c86b36d4-ceb2-43a5-87ed-94f9cf57aa47,games,"Призёр конкурса геймдизайна","Дизайн-документ карточной игры занял второе место на студенческом конкурсе геймдизайна.",2025,none,NULL,verified,2026-03-02 22:39:23
19ddad41-53d3-45e4-a599-70f2c08a7b96,25a736a7-a435-4138-bd1d-50f47492ee31,games,"Победитель турнира по Magic: The Gathering","Занял первое место на региональном турнире по MtG в формате Standard.",2025,none,NULL,verified,2025-11-11 22:51:59
3564e264-8dcc-46d4-b4fc-3550b4b50ee9,52ea5fca-6fdb-42c2-90b3-6d69cadb7513,other,"Победитель конкурса волонтёров года","Признан лучшим волонтёром года в своём регионе. За год провёл более 500 часов волонтёрской работы.",2025,photo,"https://example.com/photos/qo8bz7n9.jpg",verified,2026-04-23 11:03:18
80c405d6-b6ca-4915-817a-93af9cda8937,c785a56c-84a7-425d-b7ae-2f997ed4f026,other,"Организовал экологическую акцию","Организовал городскую акцию по уборке берега реки. Привлечено 200 участников, собрано 2 тонны мусора.",2024,none,NULL,verified,2026-02-18 11:22:55
06a2e73f-46f1-41a9-9ef6-26df346b0b2a,bf7e68d1-6c92-47ee-abb9-b8c71150a7df,other,"Призёр конкурса "Молодой предприниматель"","Бизнес-план экологического стартапа занял второе место в региональном конкурсе.",2023,none,NULL,verified,2026-01-11 14:52:40
3f6182f0-56da-4d67-93fb-603f62a02182,0cffec97-39b5-4a15-8771-8e6ccd8fb548,other,"Победитель дебатного турнира","Занял первое место на межвузовском дебатном турнире в формате BP (British Parliamentary).",2023,link,"https://example.com/proof/i5p8eil4",verified,2025-12-31 14:47:49
b6a0a0f9-5cc3-4e8b-bbb5-94426527dbb2,ba966808-2449-4793-8fe8-bcc333bdd603,other,"Получил водительские права категории B","Успешно сдал теоретический и практический экзамен в ГИБДД с первой попытки.",2022,none,NULL,verified,2026-02-01 15:28:35
fe2ab334-0943-41a5-9d6b-4cca4cd158b0,c785a56c-84a7-425d-b7ae-2f997ed4f026,other,"Призёр конкурса молодых политиков","Проект "Умный город для молодёжи" занял третье место в конкурсе молодых политиков.",2023,none,NULL,verified,2026-02-12 03:23:21
b287a34d-a88e-4a3e-8563-5b03d300bf6e,43ca9abd-4d63-430a-bd85-c38aec4cf261,other,"Завершил курс первой медицинской помощи","Прошёл сертифицированный курс первой помощи и получил удостоверение спасателя.",2024,none,NULL,verified,2026-01-02 05:26:21
1fedbf00-5c32-4e91-8e1d-989f07581196,09880585-9642-49d6-acbc-a9756cefba27,other,"Победитель конкурса лидеров студсовета","Признан лучшим председателем студсовета по результатам регионального конкурса.",2024,link,"https://example.com/proof/h1j9ovxs",verified,2025-12-21 01:43:20
408d1329-3285-4229-8226-776f93477e5a,6eac0341-252c-46dc-9555-9b8d21bd106e,other,"Участник делегации на международном форуме","Представлял университет на международном молодёжном форуме. Выступил с презентацией проекта.",2022,none,NULL,verified,2026-03-31 23:48:25
ff18378c-1c1f-4c5a-b8eb-ea9aec7e7c03,8f9d23b0-49f1-405f-9991-5fb83dad81fc,other,"Призёр конкурса бизнес-идей","Идея мобильного сервиса доставки еды в кампус заняла второе место на питч-сессии.",2025,photo,"https://example.com/photos/91joa6eb.jpg",verified,2025-11-12 00:51:14
59a54074-383c-4ad8-813e-d4ee75582a93,3d1fc270-44bb-4778-9240-32ed85670a22,other,"Победитель регионального конкурса эссе","Эссе "Технологии и гуманность" признано лучшим в конкурсе для студентов технических специальностей.",2022,link,"https://example.com/proof/9k37jvdt",verified,2026-01-13 15:00:25
e3971cf1-c6d7-450d-af92-974399b254d0,e01fac7d-a9a5-48e5-88be-d0a6a7c3de84,other,"Организовал студенческий фестиваль","Организовал ежегодный студенческий фестиваль, собравший более 1 000 участников.",2023,photo,"https://example.com/photos/js8cy2ai.jpg",verified,2026-03-07 19:00:25
0065f0ce-5601-42b8-bc3c-719cbd506af7,2ba15d70-07b8-4780-97b1-1c8106388278,other,"Призёр конкурса "Лучший наставник"","Отмечен как лучший наставник в рамках программы peer-to-peer обучения в университете.",2025,photo,"https://example.com/photos/vxcd0q2f.jpg",verified,2026-04-25 04:52:54
efa379d5-d2ef-43cb-8dbc-9f1e6f831c57,6c709ae1-5445-46fe-a38d-f2f4b0872f55,other,"Победитель конкурса социальных проектов","Проект поддержки пожилых людей победил в городском конкурсе социальных инициатив.",2023,none,NULL,verified,2025-12-25 07:59:00
0836f980-30ed-4b27-81f7-5fc8eef25137,502540e8-ad44-4ede-bede-dc9be40684b9,other,"Сертификат инструктора по йоге","Прошёл 200-часовую программу подготовки инструктора по хатха-йоге. Сертификат международного стандарта.",2024,photo,"https://example.com/photos/7a7iw0c2.jpg",verified,2025-11-14 15:32:34
5b1df048-dd4f-4929-8fab-2354c3c448ca,55a067ca-8de7-4731-ab91-9f79fc176598,other,"Участник арктической экспедиции","Участвовал в научно-образовательной экспедиции на архипелаг Шпицберген. Исследовал ледники.",2022,none,NULL,verified,2026-03-31 11:59:20
64622ddf-6dde-405f-b778-15e34da34d49,665206c4-30d9-4794-8904-f4515483466b,other,"Призёр конкурса красноречия","Занял второе место на городском конкурсе ораторского мастерства среди студентов.",2024,photo,"https://example.com/photos/0jav3twr.jpg",verified,2025-11-30 02:54:01
18a1221a-8c80-40fe-91d5-ef9ec016d9ac,55a067ca-8de7-4731-ab91-9f79fc176598,other,"Получил лицензию пилота-любителя PPL","Успешно прошёл курс и сдал экзамен на получение свидетельства частного пилота PPL(A).",2024,none,NULL,verified,2026-01-24 04:57:06
e0a4829a-e5d7-4252-abbb-c1a0dd4a5e90,11323a38-9782-472c-81d9-e55808938089,other,"Победитель конкурса туристических маршрутов","Авторский маршрут по историческим местам Золотого кольца занял первое место на конкурсе.",2022,none,NULL,verified,2026-05-05 12:00:15
250c6b5d-d764-46f1-beae-5a14e821139f,ba966808-2449-4793-8fe8-bcc333bdd603,other,"Призёр конкурса молодых журналистов","Репортаж о студенческих инициативах занял второе место на всероссийском конкурсе молодых журналистов.",2024,link,"https://example.com/proof/lo2drho4",verified,2026-04-09 12:59:44
